时间,标题,描述,链接,转发内容,发布人,attitude,images,reposts_count,comments_count,sort,industry,related_words,site_name,area
2021-03-19 22:40:00,【便民服务】3月20日找房子、找工作、二手房信息,厨师一名，吃苦耐劳，有责任心15958875367【招聘】膳魔师炖品招 收银员一个，政和环岛边上，工资3000一个月 ，一天上9小时需要吃苦耐劳，有责任心，刘18965360762【招聘】政和顺心捷达物流招聘：客服1名：职责：负责每日打单、货物跟踪及异常处理；要求：会基本电脑操作，口齿清晰，认真负责。不会可教，有快递或快运经验优先！,http://mp.weixin.qq.com/s?src=11&timestamp=1616166422&ver=2956&signature=hwO6WTfGmHEkxlSDhi7hCrzDWdyIR0Qa0o8otirJdMNTCB2xeEHVY-wdyaaiMl9uakdTZGmmTgWgrj5d-OPX8RF4Nk1GVZ3c3tu7-4nNzE*rM4DPjVby9HE1bYtzuuuB&new=1,,,非敏感,,,,,其他,顺心捷达,微信,广东
2021-03-19 22:39:00,转发微博,,http://weibo.com/5320823038/K6XD6FFbY,@江苏建筑职业技术学院 #教育优速递#【#五部委规范大学生互联网消费贷#】近日，中国银保监会等五部委联合发布通知：①明确#小贷公司不得发放大学生互联网消费贷#；②明确#未经批准设立机构不得提供大学生信贷服务#；③严厉打击针对大学生群体以套路贷、高利贷等方式实施的犯罪活动；④加大对非法拘禁、绑架、暴力催收等违法犯罪活动的打击力度…详戳网址：http://t.cn/A6t1Iyx9（via.@人民日报 ）,想喝着樱桃味汽水在云朵上打盹,中性,http://wx4.sinaimg.cn/thumbnail/c08a37fcly1gontybl1dyj20c80e2jte.jpg,0,0,转发,政务 公安,优速,新浪微博,江苏
2021-03-19 22:38:00,【我爱露露】LuLualways21夏女装品牌尾货哪里找 吉林过季女装我爱露露批发哪有 #撤柜女装尾货货源批发,06：如何发货公司默认发德邦物流、安能物流。需要发其他物流的客人麻烦您提前与销售客服沟通好，物流运费由买家承担，一般到货时间为3-7天左右。急需提货的客户提前说明，可以给您发加急。,http://mp.weixin.qq.com/s?src=11&timestamp=1616166470&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC5Sw3GBCyXqJz0nZv*TMZoUCVywI7OV6YeU1i6Te2sYrnXX*MQItgpFMTp8wmYtc3VOb8t4E5c-hrYIFGQJMO9n&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【马克华菲】FAIRWHALE21夏女装品牌尾货哪里找 北京过季断码知恩女装批发哪有 #撤柜女装尾货货源批发,06：如何发货公司默认发德邦物流、安能物流。需要发其他物流的客人麻烦您提前与销售客服沟通好，物流运费由买家承担，一般到货时间为3-7天左右。急需提货的客户提前说明，可以给您发加急。,http://mp.weixin.qq.com/s?src=11&timestamp=1616166510&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC6ufMJ-Udmi5Y6Ve*NhepaDZHnGbcf2tmlwJw37TQevySibAa9r3oxrJQWYD03bfbrJGhy-NzelwSH-7hF2chpn&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【三彩】21夏女装品牌尾货哪里找 上海过季断码太平鸟女装批发哪有 #撤柜女装尾货货源批发,"05：品牌折扣女装拿货付款方式1、可以选择线下银行转账或在线支付(支付宝，银行扫码,网银,微信)2、第三方物流代收本公司所有货品，除非质量问题，不支持七天无理由退货，收到货后有问题请在48小时内联系销售人员协调处理，如有质量问题需要换货，仅支持整批调换。06：如何发货公司默认发德邦物流、安能物流。",http://mp.weixin.qq.com/s?src=11&timestamp=1616165797&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC7BmTxQQiXBWGHKd3zVCIk0bWc-00NUXAeECN4AQEpzrznf9MJme77gzV4638kPsIs9BR7xXRSquPdKTokEIOS2&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【朗蔻】LOAMAXY 21秋女装品牌尾货哪里找 甘肃过季女装宝贝玛丽批发哪有 #撤柜女装尾货货源批发,06：如何发货公司默认发德邦物流、安能物流。需要发其他物流的客人麻烦您提前与销售客服沟通好，物流运费由买家承担，一般到货时间为3-7天左右。急需提货的客户提前说明，可以给您发加急。,http://mp.weixin.qq.com/s?src=11&timestamp=1616165274&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC4qq2NrLoxADqwxHHAm4Ic8tokpieRoLvJQeEzey4aFFaGdrea5mN2x7CMG0zj95NfmL-4hvCxgbVgSUOFbfKMy&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【朗蔻】LOAMAXY 21秋女装品牌尾货哪里找 甘肃过季女装宝贝玛丽批发哪有 #撤柜女装尾货货源批...,"1、可以选择线下银行转账或在线支付(支付宝，银行扫码,网银,微信) 2、第三方物流代收 本公司所有货品，除非质量问题，不支持七天无理由退货，收到货后有问题请在48小时内联系销售人员协调处理，如有质量问题需要换货，仅支持整批调换。 06：如何发货 公司默认发德邦物流、安能物流",http://mp.weixin.qq.com/s?src=11&timestamp=1616169447&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC4qq2NrLoxADqwxHHAm4Ic8bhL5fAPEcyq-QwcImqpSdXhXNQcUgGpQJJpWojeIGsXE6tMmPjLYFB73mOIcJgS2&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【我爱露露】LuLualways21夏女装品牌尾货哪里找 吉林过季女装我爱露露批发哪有 #撤柜女装尾...,06：如何发货 公司默认发德邦物流、安能物流。需要发其他物流的客人麻烦您提前与销售客服沟通好，物流运费由买家承担，一般到货时间为3-7天左右。急需提货的客户提前说明，可以给您发加急。,http://mp.weixin.qq.com/s?src=11&timestamp=1616166797&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC5Sw3GBCyXqJz0nZv*TMZoU8Xmn2YfYRJEApYkfF7zb1SDMqN5YDBpwIfRJ5XHBNk3pgh6cHYiz5y-6aYC3a70B&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【马克华菲】FAIRWHALE21夏女装品牌尾货哪里找 北京过季断码知恩女装批发哪有 #撤柜女装尾货...,公司默认发德邦物流、安能物流。需要发其他物流的客人麻烦您提前与销售客服沟通好，物流运费由买家承担，一般到货时间为3-7天左右。急需提货的客户提前说明，可以给您发加急。,http://mp.weixin.qq.com/s?src=11&timestamp=1616166797&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC6ufMJ-Udmi5Y6Ve*NhepaDugjHrkm2RZoyUMTlQAJHxjJssiqtLvilhkr9b9PA38lWwPCX2CGgSjNl8c1gn1by&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,【敦奴】21秋冬女装品牌尾货哪里找 山西过季女装王大墨批发哪有 #撤柜女装尾货货源批发,"发德邦物流、安能物流。需要发其他物流的客人麻烦您提前与销售客服沟通好，物流运费由买家承担，一般到货时间为3-7天左右。急需提货的客户提前说明，可以给您发加急。 07：货品签收及验货 签收前主要检查货品外包装是否完好无损、封口处无二次封装痕迹即可，检查包裹内货物是否受损或有其他异常，若发现有上述情况,请立即与客服联系核实，所有商品都有独立包装并采用双层编织袋",http://mp.weixin.qq.com/s?src=11&timestamp=1616169368&ver=2956&signature=EpKzsdhQXpwv1XLohJcxMFp4T3-*ApHwAg2Ut7amvC7odnIWhrpXb*gp3sVW7MoQXhbjmo6XOW39ueltRy9Jmp*Iv4txivA2i137dgcphbF8BdBG1c*aghbxGmP9uiuL&new=1,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:38:00,转发微博,,http://weibo.com/5320823038/K6XCO2LxG,@江苏建筑职业技术学院 #教育优速递#【#2025年江苏进全国前列高水平大学达20所#】日前，#江苏发布未来五年高水平大学建设方案#。《方案》提出，到2025年，江苏更多高校进入国家层面开展的一流大学和一流学科建设行列，进入全国前列的高水平大学达到20所，其中省属高校达到11所，省属高校中新增2－3个学科进入全国学科评估前10%。（via.@我苏特稿 ）http://t.cn/A6t3e1qf,想喝着樱桃味汽水在云朵上打盹,非敏感,,0,0,转发,其他,优速,新浪微博,江苏
2021-03-19 22:37:00,湘西州陕汽电话【鹏辉二手车】,湘西州陕汽电话【鹏辉二手车】作为没有从业经验的者，选择安全可靠的安能物流将成为市场发展潮流。信息技术的发展是第三方物流出现和发展的必要条件。客户应加强对承包商的管理，实施普惠制规定并履行合同约定。加强综合监管，以确保质量和安全综合监管系统促进血液循环。,http://www.nntv.cn/nnzx/lcmm888/YzFlM/35/2275141.html,,,非敏感,,,,,其他,安能物流,老友网,广西
2021-03-19 22:36:00,转发微博,,http://weibo.com/5320823038/K6XCd3fDK,@江苏建筑职业技术学院 #教育优速递#【教育部：#冒名顶替入学学位将被撤销#】3月15日，教育部发布学位法草案征求意见稿。其中，学位论文或者实践成果存在严重剽窃、伪造、抄袭、数据造假等学术不端行为的，以冒名顶替、徇私舞弊等非法手段取得入学资格或者毕业证书的，将被撤销学位，收回或者宣布学位证书无效。#论文造假将被撤销学位##初高中学历团伙代写医学论文获刑#（via.@人民日报 ）,想喝着樱桃味汽水在云朵上打盹,敏感,http://wx1.sinaimg.cn/thumbnail/c08a37fcgy1gomn2a3b55j20c80k20ua.jpg,0,0,转发,政务 公安,优速,新浪微博,江苏
2021-03-19 22:36:00,转发微博,,http://weibo.com/5320823038/K6XCd3fDK,@江苏建筑职业技术学院 #教育优速递#【教育部：#冒名顶替入学学位将被撤销#】3月15日，教育部发布学位法草案征求意见稿。其中，学位论文或者实践成果存在严重剽窃、伪造、抄袭、数据造假等学术不端行为的，以冒名顶替、徇私舞弊等非法手段取得入学资格或者毕业证书的，将被撤销学位，收回或者宣布学位证书无效。#论文造假将被撤销学位##初高中学历团伙代写医学论文获刑#（via.@人民日报 ）,想喝着樱桃味汽水在云朵上打盹,敏感,http://wx1.sinaimg.cn/thumbnail/c08a37fcgy1gomn2a3b55j20c80k20ua.jpg,0,0,转发,政务 公安,优速,新浪微博,江苏
2021-03-19 22:34:00,转发微博,,http://weibo.com/5320823038/K6XBrc76Q,@江苏建筑职业技术学院 #教育优速递#【这份传承令人感动！#中学生分析火箭失利收到科学家回信#】12日，“长征”七号甲运载火箭发射取得圆满成功。而去年火箭首发失利之后，一位有着航天梦的中学生给科研人员写信，讲述了自己对于失利原因的分析。在信件寄出约一周后，便收到了科研人员的回信↓网友：有此传承，未来可期！（via.@人民日报 ）,想喝着樱桃味汽水在云朵上打盹,非敏感,"http://wx2.sinaimg.cn/bmiddle/c08a37fcgy1golhtyct16j20c80ocjtd.jpg,http://wx4.sinaimg.cn/bmiddle/c08a37fcgy1golhtybo1ij20c80w1770.jpg",0,0,转发,其他,优速,新浪微博,江苏
2021-03-19 22:34:00,又一快递巨头倒下，刘强东预言成真！,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。如风达突然宣布暂停运营，北京总部人去楼空。,http://mp.weixin.qq.com/s?src=11&timestamp=1616175687&ver=2956&signature=7v8L-iOGfUUxR2wybrnGv6MI6avPoCiSQ8QOm1Fr08Vwyn-M70J3UZhiCzElPCcQA3pxE*D2KNegVHxLCcpFVkAOoVsD4dAeXQ6ig-sgArSv78A*KKVdWt*dmALBpsui&new=1,,,中性,,,,,其他,"安能物流,优速",微信,浙江
2021-03-19 22:33:00,又一快递巨头倒下，刘强东预言成真！,三中国快递行业的天，变的就是这么快，曾经风光无限的快递公司，一个个眨眼间消失不见。2017年快递企业满意度排名四年前吊车尾的快捷快递，2018年4月宣布停网，全国5300个网点毁于一旦，留下一堆烂摊子。2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。,http://mp.weixin.qq.com/s?src=11&timestamp=1616165558&ver=2956&signature=y0sDz0tmhpxKLblt*vx2yNk49S5ltr7301R7C3LJHMnF8jQgCBIncrCGoGKonr49uwyulR6q42dp1mkt2rN67bO4r9vGvYA1IIilSUDLRqT3nXmOiHPZW6jjdEf986J1&new=1,,,中性,,,,,其他,"安能物流,优速",微信,广东
2021-03-19 22:31:00,欧式人物凉亭景观石雕,我们推荐您选用安能物流进行运输。1米的石凉亭不容易安装，安装时吊车及费用，由需方承担。安装费在1000元左右。石凉亭因为比较美观，因此受到顾客喜爱。石凉亭属于石雕的一种。在定制石凉亭以前，需要先明确终雕塑图纸。甲方能够选用这张石雕图纸。我们厂会按照终图纸计算价格。例如高2米的石凉亭，不含税的价格为10000左右。遵照确定好的图纸，首先购买色调好的石料。雕塑制作完成后。,http://www.hdzc.net/qysx/lkky9zw9/13018671.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-19 22:29:00,齿轮圆环雕塑设计图,遵照确定好的图纸，开始选购无破损的石料。雕塑加工好后，我厂在发货以前，采用要维修包装，保证不锈钢圆环雕塑安全运到您的手中。我们推荐您选用安能物流进行运输。8米的不锈钢圆环雕塑不容易安装，安装时吊车及费用，由甲方承担。安装费免费。 不锈钢圆环雕塑是一种常见的雕塑，不锈钢圆环雕塑属于不锈钢雕塑的一种。认为：每一款不锈钢圆环雕塑都具有特别的意义。,http://www.nntv.cn/inews/hebbfbc/4428511523.shtml,,,非敏感,,,,,其他,安能物流,老友网,广西
2021-03-19 22:27:00,又一快递巨头倒下，刘强东预言成真！,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。,http://mp.weixin.qq.com/s?__biz=MzI2NTUwNjk5NQ==&mid=2247492368&idx=1&sn=a29799997044eda17b68f60854c77b7a&scene=0,,,中性,,,,,政务,"安能物流,优速",微信,广东
2021-03-19 22:25:00,嘉定区冷冻货运公司安全周到,重视行业发展顶层设计，提出建设普惠，智慧，安全，诚信，绿色“五个邮政”，向下向西向外，上车上船上飞机“三向三下”和“打通上下游，拓展产业链，画大同心圆，构建生态圈”等思路举措。账号主体为广东顺心快运的顺心捷达微信公众号显示，5月12日，顺丰，新邦物流共同成立的加盟制物流品牌顺心快运将在广州品牌发布。,http://www.nntv.cn/nnzx/taxin2020/NTFkN/36/1012798.html,,,非敏感,,,,,其他,顺心捷达,老友网,广西
2021-03-19 22:25:00,回复@壹米儿宝贝:我从昨天艘到今天 找不到,,http://weibo.com/1987241375/K6XrWh7uW,蘑菇小牙牙：🐱超 反馈 1⃣️菜鸟任务，http://t.cn/A6tEe7E9 提取500档红包，含99-30 2⃣️在菜鸟频道搜 对应产品，加购 蒙牛特仑苏 纯牛奶250ml*16盒*2箱 用140-10，拍1件抵扣红包后vip【72.88】,,非敏感,,,,评论,,壹米,新浪微博,
2021-03-19 22:17:00,又一快递巨头倒下，刘强东预言成真,2017年快递企业满意度排名 四年前吊车尾的 快捷快递 ，2018年4月宣布停网，全国5300个网点毁于一旦，留下一堆烂摊子。 2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的 安能快递 ，回到了两年前的快运行业。 2019年3月，是快递行业历史上最黑暗的一月。,https://html2.qktoutiao.com/detail/2021/03/19/1617272375.html,,,敏感,,,,,其他,"安能物流,优速",趣头条,上海
2021-03-19 22:17:00,回复@_壹米柒:打工人,,http://weibo.com/5442375604/K6VTtyLCs,胖静的十米大刀：这他妈的不就周末了吗,,非敏感,,,,评论,,壹米,新浪微博,
2021-03-19 22:17:00,【财报透视：顺丰、中通，2020年杀疯了】,不仅成为了新的增长引擎，也进一步增强了其综合物流服务能力及供应链服务能力。 以顺丰快运为例，2020年，顺丰快运业务不含税营收达到185.17亿元，同比提升46.27%，全年整体零担货量同比增长超过70%，营收规模及业务增速在行业主流玩家中排名第一。值得一提的是，顺丰快运所在的零担行业是万亿级的市场，快运行业集中度当前仍较低，具备很大的市场发展和整合潜力。顺丰快运、顺心捷达双品牌运营,http://stock.10jqka.com.cn/hks/20210319/c627915331.shtml,,,非敏感,,,,,其他,顺心捷达,同花顺财经,浙江
2021-03-19 22:13:00,又一快递巨头倒下，刘强东预言成真！,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。如风达突然宣布暂停运营，北京总部人去楼空。,http://mp.weixin.qq.com/s?src=11&timestamp=1616168048&ver=2956&signature=X7cdOkuauJFioAMZN*OuiP*Yyn3YAxdV5XQ*GEL4rXFhRrVXBGNUgAGLQKGVlDQhA48KHUbwIMPq2SWZyinLFaupSWbeH4KOEZVddfv4qn0F7GyHoz2u5L9*TQIxgbe5&new=1,,,中性,,,,,其他,"安能物流,优速",微信,广东
2021-03-19 22:10:00,杭州附近开锁哪个师傅技术好166 5712 6716,全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。,http://mp.weixin.qq.com/s?src=11&timestamp=1616166259&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z50OJbMzVrSEgn1HB2efHKrAnoBARfbDWnOGInjN10chMdbrM8aKh2IQ7aTJFb*1509FZUk95uXs3qIM9BtLxKU&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州附近开锁师傅166 5712 6716,全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。配汽车钥匙、复制车库门遥控、ID/IC智能开锁卡、更换遥控电池等。,http://mp.weixin.qq.com/s?src=11&timestamp=1616179205&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z4kEaV*JvJwFjhE9NzkOH8-Nxd9r486ECFpRwcG2FFJV*NVhvf8fmlACjPQi3gcdDNdGoZpKUC8*hqca5tR7noP&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州西湖区开锁电话166 5712 6716,全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。,http://mp.weixin.qq.com/s?src=11&timestamp=1616179351&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z5ECTI5eb3ejWvEmUanILkmJ5Mx4wJxMAa6myaV0aSu1o3O1Ny5V009oZoshF*6Jj9KuQ84tS-2eyojD12jOZTE&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州附近开锁电话166 5712 6716,全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。配汽车钥匙、复制车库门遥控、ID/IC智能开锁卡、更换遥控电池等。,http://mp.weixin.qq.com/s?src=11&timestamp=1616164979&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z40Au6z85isFT6X84zXDT3nreX0I8NxoJblqHyOZs5Or9ecfT4rYB1ShVHMoRsPFv55XwJ-lenosflKy9XaD5pG&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州西湖区开锁换锁166 5712 6716,杭州开锁*166 5712 6716*杭州开锁换锁（鲁班开锁）经工商注册、公安备案、是一家正规专业的开锁公司，全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。,http://mp.weixin.qq.com/s?src=11&timestamp=1616163855&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z7EzL2pcx2kyiZL8yHfhXFgGuVgs5*j*G5zijOdNpXXtbL3-1bAP9didUvyfNDQ92eVoBQWXl3DjJnx1XPV5OwC&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州西湖区开锁166 5712 6716,杭州开锁*166 5712 6716*杭州开锁换锁（鲁班开锁）经工商注册、公安备案、是一家正规专业的开锁公司，全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。,http://mp.weixin.qq.com/s?src=11&timestamp=1616163122&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z4jCjSUkgVQmK1oqrVSz9bQ6s1U4eO3qdUxZdh9o-DGKPWDfKtrn8HfgbaxQ2ftv8eE9yNH93q9qYcz3CuCW42s&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州附近开锁166 5712 6716,杭州开锁*166 5712 6716*杭州开锁换锁（鲁班开锁）经工商注册、公安备案、是一家正规专业的开锁公司，全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。,http://mp.weixin.qq.com/s?src=11&timestamp=1616165116&ver=2956&signature=KAy5C147rkTI-LaxuwWioSk6By*P3I0mQaAyRU2L3Z4WRRZ3uQ4-I-tAUA7nd7LHZgCN7Tc3Jm06rbMRPWb0kg4fxJOwwLLg29MDSLNROcysEJXrpOkYtXn5IKuyVSRm&new=1,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,杭州附近开锁公司电话166 5712 6716,杭州开锁*166 5712 6716*杭州开锁换锁（鲁班开锁）经工商注册、公安备案、是一家正规专业的开锁公司，全天24小时优速上门开锁、修锁、换锁服务，专业开防盗门、保险箱、汽车锁、密码锁、文件柜、旅行箱、安装指纹锁、更换各类锁芯。,http://mp.weixin.qq.com/s?__biz=Mzg2NTU1OTEyOQ==&mid=2247487082&idx=4&sn=f7549e960c4f282239268c8d94036f74&scene=6#wechat_redirect,,,非敏感,,,,,其他,优速,微信,广东
2021-03-19 22:10:00,郑州管城区贺江路安能物流电话？,郑州管城区贺江路安能物流电话？ 郑州管城区贺江路安能物流电话？,http://zhidao.baidu.com/question/753036222323945412.html,,,非敏感,,,,,其他,安能物流,百度知道,北京
2021-03-19 22:10:00,又一快递巨头倒下，刘强东预言成真！,跟快递压根不搭边，况且苏宁大件业务有物流承运商，留给加盟商的只有退网认栽一条路。一代快递巨头，居然以这种方式退场，令人无比唏嘘。三中国快递行业的天，变的就是这么快，曾经风光无限的快递公司，一个个眨眼间消失不见。2017年快递企业满意度排名四年前吊车尾的快捷快递，2018年4月宣布停网，全国5300个网点毁于一旦，留下一堆烂摊子。2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，,http://mp.weixin.qq.com/s?src=11&timestamp=1616164599&ver=2956&signature=MDtM5STXYZFmw-zEJEuIVgKYIsHMeoacEGoAr1vSo7FT6fNWllnmY9pm-XF1CGKU21Kc7nWcm1Z1UnM3sDfX75ykRrgtI0HN40Wj4hpuwwsDB87Z*GBFWz92K*0daEor&new=1,,,中性,,,,,其他,"安能物流,优速",微信,广东
2021-03-19 22:10:00,虚惊一场！[捂脸],,https://www.toutiao.com/i1694581499464719/,东莞侯哥：网上花几百块钱买张桌子，结果寄来的是一把梳子。最近比较烦，寄几箱物品走百世快运，运到我家县城后就没有下文了 ，打电话那边客服说不想做了，想关门，自己上门取。在今日头条吐槽了一下 ，引起了百世集团高层注意，浙江总部天天给我打电话，集团包车帮我把快递送到家。虽然迟了几天，包装完美，冰箱没有损坏。,,非敏感,,,,评论,,百世快运,今日头条,
2021-03-19 22:09:00,大件要走快运[呲牙],,https://www.toutiao.com/i1694581499464719/,东莞侯哥：网上花几百块钱买张桌子，结果寄来的是一把梳子。最近比较烦，寄几箱物品走百世快运，运到我家县城后就没有下文了 ，打电话那边客服说不想做了，想关门，自己上门取。在今日头条吐槽了一下 ，引起了百世集团高层注意，浙江总部天天给我打电话，集团包车帮我把快递送到家。虽然迟了几天，包装完美，冰箱没有损坏。,,非敏感,,,,评论,,百世快运,今日头条,
2021-03-19 22:07:00,,,http://weibo.com/3230283772/K6U2GmGGi,江苏建筑职业技术学院：#教育优速递#【#义务教育质量评价指南#：#不公布考试成绩和排名#】教育部等六部门联合印发《义务教育质量评价指南》，针对学生学业负担过重问题，指南提出，健全作业管理办法，统筹调控作业量和作业时间；严控考试次数，不公布考试成绩和排名。针对教师职业倦怠、积极性不高的问题，提出完善校内教师激励体系等。#学生义务教育阶段不分重点班#（via.@新华视点 ）,,非敏感,,,,评论,,优速,新浪微博,
2021-03-19 22:07:00,,,http://weibo.com/3230283772/K6U2GmGGi,江苏建筑职业技术学院：#教育优速递#【#义务教育质量评价指南#：#不公布考试成绩和排名#】教育部等六部门联合印发《义务教育质量评价指南》，针对学生学业负担过重问题，指南提出，健全作业管理办法，统筹调控作业量和作业时间；严控考试次数，不公布考试成绩和排名。针对教师职业倦怠、积极性不高的问题，提出完善校内教师激励体系等。#学生义务教育阶段不分重点班#（via.@新华视点 ）,,非敏感,,,,评论,,优速,新浪微博,
2021-03-19 22:07:00,,,http://weibo.com/7524645161/K6XqjfSnJ,@江苏建筑职业技术学院 #教育优速递#【#义务教育质量评价指南#：#不公布考试成绩和排名#】教育部等六部门联合印发《义务教育质量评价指南》，针对学生学业负担过重问题，指南提出，健全作业管理办法，统筹调控作业量和作业时间；严控考试次数，不公布考试成绩和排名。针对教师职业倦怠、积极性不高的问题，提出完善校内教师激励体系等。#学生义务教育阶段不分重点班#（via.@新华视点 ）,霏噶er,非敏感,http://wx2.sinaimg.cn/thumbnail/c08a37fcly1gop5izw4c9j20c8085mz9.jpg,0,0,转发,其他,优速,新浪微博,江苏
2021-03-19 22:07:00,又一快递巨头倒下，刘强东预言成真！,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。,http://mp.weixin.qq.com/s?__biz=MzA5MDc1OTg0OA==&mid=2650228116&idx=4&sn=eca788399e5b8e805ce6a34e01605da3&scene=0,,,中性,,,,,其他,"安能物流,优速",微信,广东
2021-03-19 22:06:00,蠡县招聘|热门企业 蠡县热门企业招聘岗位，好工作尽在蠡县招聘网,制定个人的销售计划和目标；3、不断了解客户服务或产品的卖点，满足其推广需求；4、负责产品市场调研和需求分析；5、可独立制订并实施有效的开拓谈判计划；开发新客户、新市场，增加产品销售范围6、能维护重要客户关系，能适应出差；待遇：公司可缴纳五险，可提供食宿，节日福利，各种培训机会及内... 福利待遇：社保 招聘企业：保定中泰新能源科技有限公司 详情请扫二维码安能物流高薪直招装卸工、电叉,http://mp.weixin.qq.com/s?__biz=MzU5ODExNTExNw==&mid=2247490977&idx=3&sn=4fcf62bff5c848f0b6ab0e1ce574839a&scene=0,,,非敏感,,,,,其他,安能物流,微信,广东
2021-03-19 22:01:00,壹米怎么样,,https://www.toutiao.com/i6940767596383879714/,1~2万内的踏板车，装配ABS的有哪些呢？,,非敏感,,,,评论,,壹米,今日头条,
